artistID,tagID,tag_value,tag_weight
2136,6802,originals,1.0
2136,6808,cars,1.0
2136,6810,food,1.0
2136,9831,riot boii,1.0
2137,18,electronic,10.0
2137,24,pop,1.0
2137,39,dance,1.0
2137,73,rock,2.0
2137,78,alternative rock,1.0
2137,79,alternative,7.0
2137,81,indie,12.0
2137,84,indie rock,5.0
2137,127,seen live,2.0
2137,187,electronica,1.0
2137,195,british,6.0
2137,199,electropop,3.0
2137,202,electro pop,1.0
2137,210,00s,2.0
2137,285,awesome,1.0
2137,296,indie pop,4.0
2137,306,male vocalists,1.0
2137,507,10s,1.0
2137,724,happy,1.0
2137,781,2010,1.0
2137,789,2010s,1.0
2137,1211,synth indie rock,3.0
2137,1534,indietronica,1.0
2138,16,new wave,1.0
2138,18,electronic,1.0
2138,24,pop,2.0
2138,25,80s,2.0
2138,79,alternative,2.0
2138,81,indie,2.0
2138,389,britpop,1.0
2138,1727,glam,1.0
2139,13,chillout,2.0
2139,14,ambient,2.0
2139,15,downtempo,1.0
2139,18,electronic,2.0
2139,33,experimental,2.0
2139,81,indie,5.0
2139,84,indie rock,2.0
2139,88,psychedelic,2.0
2139,127,seen live,3.0
2139,130,female vocalists,1.0
2139,187,electronica,1.0
2139,210,00s,1.0
2139,216,american,2.0
2139,292,folk,2.0
2139,296,indie pop,6.0
2139,391,shoegaze,1.0
2139,393,dream pop,4.0
2139,481,usa,1.0
2139,507,10s,1.0
2139,662,perfect,1.0
2139,719,gossip girl,1.0
2139,730,love at first listen,1.0
2139,781,2010,1.0
2139,824,mellow,3.0
2139,836,dreamy,2.0
2139,935,lo-fi,3.0
2139,1534,indietronica,1.0
2142,73,rock,1.0
2142,79,alternative,1.0
2142,81,indie,1.0
2142,84,indie rock,2.0
2142,130,female vocalists,1.0
2142,601,swedish,2.0
2142,831,the best,1.0
2142,2880,swedish rock,1.0
2142,8546,female rock band,1.0
2142,12029,tinosoft,1.0
2143,1,metal,2.0
2143,5,death metal,3.0
2143,73,rock,1.0
2143,91,thrash metal,3.0
2143,127,seen live,1.0
2143,177,nu metal,1.0
2143,194,hardcore,1.0
2143,376,metalcore,7.0
2143,385,melodic death metal,2.0
2143,386,heavy metal,1.0
2143,617,speed metal,1.0
2143,619,groove metal,5.0
2143,1894,epic metal,1.0
2143,6161,neo-thrash,1.0
2144,8494,avangarde hip hop,1.0
2144,8495,2-99 records,1.0
2144,8496,apokriff,1.0
2145,13,chillout,1.0
2145,14,ambient,4.0
2145,15,downtempo,2.0
2145,18,electronic,3.0
2145,33,experimental,4.0
2145,47,idm,4.0
2145,74,synthpop,1.0
2145,81,indie,1.0
2145,87,post-rock,1.0
2145,187,electronica,3.0
2145,191,instrumental,1.0
2145,935,lo-fi,1.0
2145,1534,indietronica,1.0
2145,2384,downbeat,1.0
2145,6214,knarziges klickgefrickel,1.0
2146,13,chillout,1.0
2146,14,ambient,2.0
2146,18,electronic,3.0
2146,26,atmospheric,1.0
2146,33,experimental,4.0
2146,34,minimal,1.0
2146,47,idm,5.0
2146,90,trance,1.0
2146,187,electronica,4.0
2146,229,epic,1.0
2146,567,rave,1.0
2146,2336,favorite artist,1.0
2146,2886,psybient,1.0
2146,3709,braindance,1.0
2146,6256,wonderful through headphones,1.0
2146,8670,iron jesus,1.0
2146,10111,tron,1.0
2147,59,drone,1.0
2147,574,dark ambient,1.0
2148,33,experimental,1.0
2148,47,idm,1.0
2148,102,hip-hop,1.0
2148,2246,underground hip-hop,1.0
2148,3709,braindance,1.0
2148,3711,brain massaging device,1.0
2149,13,chillout,1.0
2149,14,ambient,2.0
2149,15,downtempo,1.0
2149,18,electronic,2.0
2149,30,german,1.0
2149,34,minimal,7.0
2149,47,idm,2.0
2149,79,alternative,1.0
2149,105,house,1.0
2149,187,electronica,3.0
2149,309,electro,3.0
2149,364,favorites,1.0
2149,396,electroclash,1.0
2149,570,techno,3.0
2149,6170,descoperiri,1.0
2149,6256,wonderful through headphones,1.0
2149,6257,headphones,1.0
2149,9431,deepclash,1.0
2149,10489,thick as fuck,1.0
2150,2,alternative metal,1.0
2150,14,ambient,1.0
2150,73,rock,4.0
2150,78,alternative rock,2.0
2150,79,alternative,1.0
2150,127,seen live,1.0
2150,176,emo,1.0
2150,180,post-hardcore,4.0
2150,181,punk,1.0
2150,191,instrumental,1.0
2150,6170,descoperiri,1.0
2150,6171,aana,1.0
2150,6976,i love this song,1.0
2150,9830,skream out loud,1.0
2151,1,metal,2.0
2151,5,death metal,3.0
2151,14,ambient,1.0
2151,33,experimental,1.0
2151,76,progressive metal,8.0
2151,91,thrash metal,1.0
2151,191,instrumental,1.0
2151,424,progressive,1.0
2151,540,djent,1.0
2151,743,technical death metal,1.0
2151,1006,mathcore,2.0
2151,1682,technical metal,5.0
2151,1842,math metal,3.0
2151,6224,mathmetal,1.0
2151,7953,chugga chugga chugga,1.0
2151,8559,techincal metal,1.0
2153,626,drum and bass,1.0
2153,1001,darkstep,1.0
2153,1002,darkside,1.0
2153,1003,hardstep,1.0
2153,3790,fave songs ever,1.0
2154,78,alternative rock,1.0
2154,79,alternative,4.0
2154,127,seen live,2.0
2154,176,emo,2.0
2154,177,nu metal,1.0
2154,186,emocore,2.0
2154,345,russian,1.0
2154,738,nu-metal,1.0
2154,1843,russian alternative,2.0
2154,3597,russia,1.0
2155,177,nu metal,1.0
2156,33,experimental,3.0
2156,47,idm,1.0
2156,88,psychedelic,1.0
2156,345,russian,1.0
2156,2385,abstract hip-hop,2.0
2157,47,idm,1.0
2157,187,electronica,1.0
2157,5770,morr music,1.0
2157,5772,city centre offices,1.0
2158,14,ambient,2.0
2158,18,electronic,1.0
2158,33,experimental,2.0
2158,34,minimal,4.0
2158,44,glitch,1.0
2158,47,idm,4.0
2158,309,electro,1.0
2158,727,vocal,1.0
2158,6170,descoperiri,1.0
2160,194,hardcore,1.0
2160,376,metalcore,3.0
2160,2217,straight edge,2.0
2161,13,chillout,1.0
2161,14,ambient,2.0
2161,33,experimental,3.0
2161,47,idm,6.0
2161,500,brilliant,1.0
2161,574,dark ambient,1.0
2161,626,drum and bass,1.0
2161,1527,drill n bass,1.0
2162,33,experimental,2.0
2164,47,idm,1.0
2165,47,idm,1.0
2165,626,drum and bass,3.0
2165,1264,breakcore,2.0
2165,1267,raggacore,1.0
2166,18,electronic,1.0
2166,33,experimental,1.0
2166,47,idm,2.0
2166,61,industrial,1.0
2166,67,noise,1.0
2166,447,favourites,1.0
2166,500,brilliant,1.0
2166,1006,mathcore,2.0
2166,2211,chaotic hardcore,1.0
2167,13,chillout,1.0
2167,15,downtempo,2.0
2167,81,indie,3.0
2167,185,acoustic,1.0
2167,195,british,1.0
2167,292,folk,2.0
2167,727,vocal,1.0
2167,826,chill,1.0
2167,1833,ninja tune,2.0
2168,2,alternative metal,1.0
2168,6,industrial metal,1.0
2168,79,alternative,1.0
2168,177,nu metal,3.0
2168,1722,hard,1.0
2169,5,death metal,1.0
2169,6,industrial metal,2.0
2169,61,industrial,1.0
2169,321,french,1.0
2169,619,groove metal,1.0
2169,957,scholes song,1.0
2172,1,metal,4.0
2172,5,death metal,7.0
2172,13,chillout,1.0
2172,14,ambient,1.0
2172,76,progressive metal,3.0
2172,91,thrash metal,2.0
2172,191,instrumental,1.0
2172,321,french,1.0
2172,378,deathcore,1.0
2172,424,progressive,3.0
2172,619,groove metal,1.0
2172,1889,progressive death metal,5.0
2172,5999,french death metal,1.0
2172,8548,monstrous,1.0
2172,8549,total fucking win,1.0
2173,626,drum and bass,2.0
2173,870,dnb,1.0
2173,1001,darkstep,1.0
2173,1002,darkside,1.0
2173,2479,drum n bass,1.0
2173,2481,techstep,1.0
2174,18,electronic,1.0
2174,33,experimental,2.0
2174,44,glitch,1.0
2174,47,idm,1.0
2174,3276,glitch-hop,1.0
2174,11469,myfavoritesongs,1.0
2175,14,ambient,1.0
2175,24,pop,1.0
2175,25,80s,1.0
2175,83,jazz,3.0
2175,130,female vocalists,3.0
2175,134,singer-songwriter,1.0
2175,167,rnb,1.0
2175,191,instrumental,1.0
2175,216,american,2.0
2175,238,sexy,1.0
2175,352,90s,1.0
2175,481,usa,1.0
2175,625,soul,3.0
2175,640,urban,1.0
2175,735,70s,1.0
2175,824,mellow,1.0
2175,829,blues,1.0
2175,1086,female voices,1.0
2175,4258,barrelhouse covers,1.0
2175,4260,voodoo women,1.0
2175,8504,best songs of the 50s,1.0
2176,13,chillout,2.0
2176,24,pop,4.0
2176,73,rock,1.0
2176,83,jazz,12.0
2176,184,soundtrack,1.0
2176,192,classic rock,1.0
2176,193,country,1.0
2176,207,want to see live,1.0
2176,231,ballad,1.0
2176,238,sexy,1.0
2176,251,swing,6.0
2176,292,folk,1.0
2176,306,male vocalists,3.0
2176,508,love,1.0
2176,526,piano,1.0
2176,545,classical,3.0
2176,557,easy listening,2.0
2176,611,canadian,3.0
2176,642,guilty pleasure,1.0
2176,695,oldies,1.0
2176,730,love at first listen,1.0
2176,824,mellow,2.0
2176,829,blues,2.0
2176,850,cover,2.0
2176,1352,love songs,1.0
2176,1639,michael,1.0
2176,1754,male vocalist,1.0
2176,3183,nelly furtado,1.0
2176,3235,orchestra,1.0
2176,7894,good mood music,1.0
2176,7895,good mood songs,1.0
2176,7896,infatuation,1.0
2176,9847,rhythmic,1.0
2177,6276,american idol 9,1.0
2179,39,dance,3.0
2179,71,hiphop,1.0
2179,102,hip-hop,17.0
2179,103,rap,21.0
2179,127,seen live,1.0
2179,167,rnb,2.0
2179,184,soundtrack,1.0
2179,197,gangsta rap,10.0
2179,210,00s,1.0
2179,216,american,2.0
2179,228,catchy,1.0
2179,285,awesome,1.0
2179,304,hip hop,10.0
2179,371,r and b,1.0
2179,483,party,1.0
2179,641,top 40,1.0
2179,1366,freestyle,1.0
2179,1735,club,1.0
2179,2349,sweet,1.0
2179,2998,upbeat,1.0
2179,3023,50 cent,5.0
2179,3313,g unit,1.0
2179,3314,g-unit,2.0
2179,3534,tight,1.0
2179,3535,new york shit,1.0
2179,3545,poignant,1.0
2179,3550,fiya,1.0
2179,3551,banger,1.0
2179,4502,gangsta,1.0
2179,6162,hip hop/rap,1.0
2179,6366,mocne,1.0
2179,6765,just could not get any better,1.0
2179,6767,jao bejbe,1.0
2179,8397,jams,1.0
2179,9088,ultimate crap,1.0
2179,11561,new school,1.0
2182,24,pop,1.0
2182,73,rock,3.0
2182,79,alternative,2.0
2182,130,female vocalists,1.0
2182,364,favorites,1.0
2182,2726,favorite songs,1.0
2182,4720,hooooooooot,1.0
2182,4721,powerful voice,1.0
2182,4723,gritos ressussitadores de mortos,1.0
2183,24,pop,2.0
2183,25,80s,9.0
2183,26,atmospheric,1.0
2183,39,dance,1.0
2183,49,female vocalist,2.0
2183,72,hard rock,5.0
2183,73,rock,10.0
2183,109,pop rock,1.0
2183,130,female vocalists,7.0
2183,134,singer-songwriter,1.0
2183,185,acoustic,1.0
2183,191,instrumental,1.0
2183,192,classic rock,8.0
2183,201,guilty pleasures,1.0
2183,216,american,1.0
2183,234,amazing,1.0
2183,285,awesome,1.0
2183,346,female,2.0
2183,352,90s,1.0
2183,424,progressive,1.0
2183,526,piano,1.0
2183,735,70s,3.0
2183,824,mellow,1.0
2183,830,guitar,1.0
2183,1028,1987,1.0
2183,1352,love songs,2.0
2183,2363,ultimate rock ballads,1.0
2183,2737,nancy wilson,1.0
2183,2738,ann wilson,1.0
2183,2805,single,1.0
2183,6626,late night love,1.0
2183,7797,slowies,1.0
2183,9262,80s i like,1.0
2183,9763,singalong,1.0
2183,9764,i am in love with this song,1.0
2183,9765,hyper,1.0
2183,9973,seen in concert,1.0
2183,9975,getting over him,1.0
2184,73,rock,1.0
2184,83,jazz,2.0
2184,130,female vocalists,2.0
2184,432,brazilian,1.0
2184,625,soul,2.0
2184,693,mpb,2.0
2184,1627,bossa nova,2.0
2184,4052,brazilian music,1.0
2185,5,death metal,1.0
2185,194,hardcore,3.0
2185,376,metalcore,1.0
2185,378,deathcore,5.0
2185,1004,belarus,1.0
2185,1005,death-metal,1.0
2185,11495,minskcore,1.0
2186,1,metal,1.0
2186,376,metalcore,5.0
2186,378,deathcore,5.0
2186,499,melodic,1.0
2186,2021,melodic metalcore,1.0
2186,2419,melodic deathcore,1.0
2186,2422,metalcore metal,1.0
2187,194,hardcore,3.0
2187,376,metalcore,1.0
2187,1539,melodic hardcore,2.0
2188,186,emocore,1.0
2188,194,hardcore,1.0
2188,376,metalcore,2.0
2188,2021,melodic metalcore,1.0
2189,194,hardcore,1.0
2189,360,australian,1.0
2189,376,metalcore,2.0
2189,2021,melodic metalcore,1.0
2189,2419,melodic deathcore,1.0
2190,1,metal,1.0
2190,194,hardcore,1.0
2190,376,metalcore,3.0
2190,1252,christian,1.0
2192,1,metal,2.0
2192,180,post-hardcore,2.0
2192,376,metalcore,6.0
2192,378,deathcore,3.0
2193,103,rap,1.0
2194,83,jazz,1.0
2194,1006,mathcore,1.0
2195,378,deathcore,1.0
2196,121,uk,1.0
2196,127,seen live,1.0
2196,180,post-hardcore,1.0
2196,181,punk,2.0
2196,194,hardcore,1.0
2196,195,british,1.0
2196,1858,england,1.0
2198,376,metalcore,3.0
2198,378,deathcore,2.0
2200,18,electronic,1.0
2200,33,experimental,4.0
2200,378,deathcore,6.0
2200,741,grindcore,1.0
2200,1208,8-bit,1.0
2200,10787,buttercore,1.0
2202,376,metalcore,2.0
2202,378,deathcore,1.0
2203,18,electronic,5.0
2203,178,screamo,2.0
2203,180,post-hardcore,7.0
2203,1079,trancecore,5.0
2203,2420,technocore,1.0
2204,18,electronic,2.0
2204,178,screamo,4.0
2204,180,post-hardcore,7.0
2204,376,metalcore,1.0
2204,850,cover,1.0
2205,33,experimental,1.0
2205,376,metalcore,1.0
2206,2,alternative metal,3.0
2206,72,hard rock,5.0
2206,73,rock,7.0
2206,78,alternative rock,8.0
2206,79,alternative,5.0
2206,176,emo,1.0
2206,177,nu metal,1.0
2206,185,acoustic,1.0
2206,285,awesome,1.0
2206,738,nu-metal,1.0
2206,1358,post-grunge,2.0
2206,8052,better than metallica,1.0
2209,73,rock,1.0
2209,186,emocore,1.0
2209,194,hardcore,2.0
2209,376,metalcore,1.0
2210,18,electronic,5.0
2210,178,screamo,3.0
2210,180,post-hardcore,10.0
2210,185,acoustic,1.0
2210,187,electronica,1.0
2210,191,instrumental,1.0
2210,194,hardcore,1.0
2210,376,metalcore,1.0
2210,1079,trancecore,4.0
2210,3952,crabcore,3.0
2211,1,metal,2.0
2211,91,thrash metal,5.0
2211,376,metalcore,2.0
2211,2013,brutal,1.0
2211,5520,arniecore,1.0
2214,178,screamo,4.0
2214,180,post-hardcore,10.0
2214,186,emocore,4.0
2214,285,awesome,1.0
2214,309,electro,1.0
2214,376,metalcore,6.0
2214,762,not emo,1.0
2214,1079,trancecore,1.0
2217,1008,bandana music,1.0
2217,1010,g-funk francais,1.0
2219,197,gangsta rap,1.0
2219,1007,g-funk,1.0
2219,1009,westcoast,1.0
2220,13,chillout,1.0
2220,24,pop,3.0
2220,39,dance,3.0
2220,49,female vocalist,1.0
2220,83,jazz,1.0
2220,102,hip-hop,7.0
2220,103,rap,1.0
2220,122,old school,1.0
2220,130,female vocalists,5.0
2220,167,rnb,11.0
2220,184,soundtrack,1.0
2220,216,american,2.0
2220,234,amazing,1.0
2220,238,sexy,3.0
2220,308,latin,1.0
2220,346,female,1.0
2220,352,90s,2.0
2220,526,piano,1.0
2220,625,soul,5.0
2220,640,urban,2.0
2220,689,madonna,1.0
2220,727,vocal,1.0
2220,850,cover,1.0
2220,1087,justin timberlake,1.0
2220,1492,relax,1.0
2220,2349,sweet,1.0
2220,2808,forever in heart,1.0
2220,3174,brandy,1.0
2220,3176,timbaland,2.0
2220,3177,missy elliott,1.0
2220,3178,tweet,1.0
2220,3179,aaliyah,1.0
2220,3180,kiley dean,1.0
2220,3181,contemporary rnb,1.0
2220,3182,mya,1.0
2220,3183,nelly furtado,1.0
2220,3184,ginuwine,1.0
2220,3185,monica,1.0
2220,3188,bubba sparxxx,1.0
2220,3258,urban contemporary rnb,1.0
2220,3775,2000s,1.0
2220,4589,idols,1.0
2220,5878,2000s diva,1.0
2220,8397,jams,1.0
2220,11272,good rnb,1.0
2220,11933,girlamazing,1.0
2222,13,chillout,1.0
2222,102,hip-hop,2.0
2222,103,rap,1.0
2222,167,rnb,1.0
2222,210,00s,1.0
2222,228,catchy,1.0
2222,370,favorite,1.0
2222,527,classic,2.0
2222,702,smooth,1.0
2222,1368,funny,1.0
2222,1911,cool,2.0
2222,2349,sweet,1.0
2222,2511,crazy,1.0
2222,2700,best,1.0
2222,3242,sick,1.0
2222,3537,the truth,1.0
2222,3539,good shit,1.0
2222,3970,lol,1.0
2222,6162,hip hop/rap,1.0
2222,10362,rhythmalizm,1.0
2222,10363,rhymez,1.0
2222,10365,old skool,1.0
2222,10367,bone bone bone,1.0
2222,10368,liiive,1.0
2222,10372,hip hop classic,1.0
2222,11060,bone thugs,1.0
2223,13,chillout,1.0
2223,102,hip-hop,1.0
2223,103,rap,1.0
2223,197,gangsta rap,1.0
2223,304,hip hop,1.0
2223,527,classic,1.0
2223,702,smooth,1.0
2223,755,bay area,1.0
2223,1368,funny,1.0
2223,1911,cool,1.0
2223,2511,crazy,1.0
2223,3310,jazzy,1.0
2223,3315,west coast,1.0
2223,3970,lol,1.0
2223,10362,rhythmalizm,1.0
2223,10363,rhymez,1.0
2223,10365,old skool,1.0
2223,10369,not rnb,1.0
2226,92,dope,1.0
2226,102,hip-hop,10.0
2226,103,rap,7.0
2226,127,seen live,2.0
2226,197,gangsta rap,1.0
2226,210,00s,2.0
2226,216,american,1.0
2226,287,lovely,1.0
2226,304,hip hop,4.0
2226,306,male vocalists,1.0
2226,371,r and b,1.0
2226,481,usa,1.0
2226,527,classic,2.0
2226,706,2008,1.0
2226,1041,2005,1.0
2226,1911,cool,1.0
2226,2349,sweet,1.0
2226,2511,crazy,1.0
2226,2785,nice,1.0
2226,3534,tight,1.0
2226,3537,the truth,1.0
2226,3538,real talk,1.0
2226,3539,good shit,1.0
2226,4885,west coast rap,1.0
2226,6162,hip hop/rap,1.0
2226,10313,eclectic dance party favorites,1.0
2226,10362,rhythmalizm,1.0
2226,10363,rhymez,1.0
2227,102,hip-hop,3.0
2227,103,rap,4.0
2227,122,old school,1.0
2227,197,gangsta rap,3.0
2227,226,california,1.0
2227,304,hip hop,2.0
2227,6162,hip hop/rap,1.0
2227,6168,pioneer,1.0
2228,1008,bandana music,1.0
2228,1010,g-funk francais,1.0
2229,102,hip-hop,1.0
2229,103,rap,1.0
2231,102,hip-hop,1.0
2231,103,rap,1.0
2231,755,bay area,1.0
2236,13,chillout,1.0
2236,71,hiphop,1.0
2236,102,hip-hop,5.0
2236,103,rap,5.0
2236,197,gangsta rap,3.0
2236,216,american,1.0
2236,304,hip hop,1.0
2236,352,90s,1.0
2236,370,favorite,1.0
2236,527,classic,1.0
2236,702,smooth,1.0
2236,1368,funny,1.0
2236,1911,cool,1.0
2236,2511,crazy,1.0
2236,2700,best,1.0
2236,3315,west coast,1.0
2236,3539,good shit,1.0
2236,3540,ill,1.0
2236,3560,mean,1.0
2236,3970,lol,1.0
2236,4884,classic rap,1.0
2236,4885,west coast rap,1.0
2236,10122,nice beat,1.0
2236,10362,rhythmalizm,1.0
2236,10363,rhymez,1.0
2236,11956,jet set radio future,1.0
2239,1007,g-funk,1.0
2242,102,hip-hop,1.0
2242,7304,angel,1.0
2242,7305,perfectshotstv,1.0
2242,7306,sxymodel,1.0
2242,7307,thickgirl,1.0
2242,7308,thickmodel,1.0
2242,7309,sexyredbones,1.0
2242,7310,sxyyellowbone,1.0
2244,1455,dancehall,1.0
2247,92,dope,1.0
2247,102,hip-hop,8.0
2247,103,rap,7.0
2247,197,gangsta rap,2.0
2247,238,sexy,1.0
2247,304,hip hop,2.0
2247,346,female,1.0
2247,352,90s,3.0
2247,371,r and b,1.0
2247,483,party,1.0
2247,511,english,1.0
2247,527,classic,1.0
2247,641,top 40,1.0
2247,1083,dirty south,1.0
2247,1970,male,1.0
2247,3534,tight,1.0
2247,4502,gangsta,1.0
2247,4884,classic rap,1.0
2247,4885,west coast rap,1.0
2247,6162,hip hop/rap,1.0
2247,10122,nice beat,1.0
2247,10313,eclectic dance party favorites,1.0
2247,10529,dr. dre,1.0
2249,197,gangsta rap,1.0
2251,92,dope,1.0
2251,102,hip-hop,2.0
2251,103,rap,3.0
2251,122,old school,1.0
2251,197,gangsta rap,4.0
2251,216,american,1.0
2251,226,california,1.0
2251,304,hip hop,1.0
2251,370,favorite,1.0
2251,550,black music 4 black ppl listened 2 by white hipsters,1.0
2251,4884,classic rap,1.0
2251,4885,west coast rap,1.0
2251,6162,hip hop/rap,1.0
2251,10872,old school hip hop,1.0
2251,11243,eazy-e,1.0
2251,11244,ice cube,1.0
2251,11245,dr dre,1.0
2252,71,hiphop,1.0
2252,92,dope,1.0
2252,102,hip-hop,2.0
2252,103,rap,3.0
2252,123,new york,2.0
2252,197,gangsta rap,2.0
2252,228,catchy,1.0
2252,283,raw,1.0
2252,304,hip hop,3.0
2252,370,favorite,1.0
2252,527,classic,1.0
2252,1911,cool,1.0
2252,2349,sweet,1.0
2252,3242,sick,1.0
2252,3314,g-unit,1.0
2252,3534,tight,1.0
2252,3535,new york shit,1.0
2252,3536,phat,1.0
2252,3539,good shit,1.0
2252,3540,ill,1.0
2252,3543,solid,1.0
2252,3545,poignant,1.0
2252,3555,east coast rap,2.0
2252,4502,gangsta,2.0
2252,4883,hardcore rap,1.0
2252,5380,east coast,1.0
2252,9065,mobb deep,1.0
2252,11683,queensbridge,1.0
2252,11684,queens,1.0
2252,11691,egzamin,1.0
2253,13,chillout,1.0
2253,103,rap,1.0
2253,527,classic,1.0
2253,702,smooth,1.0
2253,1368,funny,1.0
2253,1911,cool,1.0
2253,2700,best,1.0
2253,3970,lol,1.0
2253,10362,rhythmalizm,1.0
2253,10363,rhymez,1.0
2253,10366,funkalistic,1.0
2253,10377,g,1.0
2253,11499,leftovergrooves,1.0
2254,11059,horrorcore rap,1.0
2259,1008,bandana music,1.0
2263,49,female vocalist,1.0
2263,81,indie,1.0
2263,83,jazz,1.0
2263,130,female vocalists,1.0
2263,736,dance rock,1.0
2263,799,genius,1.0
2263,1016,jazz rock,1.0
2263,1017,math rock,1.0
2263,1018,jazzcore,1.0
2263,1019,jazz core,1.0
2263,1020,indie jazz dance math rock,1.0
2264,73,rock,1.0
2264,84,indie rock,1.0
2264,87,post-rock,1.0
2264,127,seen live,1.0
2264,130,female vocalists,1.0
2264,185,acoustic,1.0
2264,611,canadian,1.0
2264,757,indie folk,1.0
2264,935,lo-fi,1.0
2265,27,ethereal,1.0
2265,73,rock,5.0
2265,79,alternative,1.0
2265,94,winter,1.0
2265,134,singer-songwriter,5.0
2265,184,soundtrack,1.0
2265,185,acoustic,4.0
2265,192,classic rock,10.0
2265,209,legend,1.0
2265,213,beautiful,1.0
2265,229,epic,1.0
2265,234,amazing,1.0
2265,247,60s,9.0
2265,292,folk,12.0
2265,503,live,1.0
2265,528,folk rock,1.0
2265,695,oldies,5.0
2265,735,70s,3.0
2265,824,mellow,1.0
2265,835,nostalgia,1.0
2265,850,cover,1.0
2265,955,favourite,1.0
2265,1099,christmas blend,1.0
2265,1236,1970,1.0
2265,1368,funny,1.0
2265,1593,popular,1.0
2265,2766,acoustic guitar,1.0
2265,3836,live recording,1.0
2265,4141,old,1.0
2265,4356,favorite bands,1.0
2265,4926,approved by goku,1.0
2265,4928,approved by prince vegeta,1.0
2265,6801,cops,1.0
2265,7013,dreamlike,1.0
2265,8032,dance with somebody,1.0
2265,8235,1966,1.0
2265,8239,1968,1.0
2265,8501,best songs of the 70s,1.0
2265,8502,best songs of the 60s,1.0
2265,8620,garden state soundtrack,1.0
2265,8728,bi daha dinlicem,1.0
2265,10230,listened more than 10 times in a row,1.0
2265,10585,jukebox project,1.0
2265,11489,my own private sunshine,1.0
2266,84,indie rock,1.0
2267,84,indie rock,1.0
2267,1017,math rock,1.0
2268,33,experimental,1.0
2268,81,indie,1.0
2268,84,indie rock,1.0
2268,127,seen live,2.0
2268,292,folk,1.0
2269,292,folk,1.0
2269,296,indie pop,1.0
2269,935,lo-fi,1.0
2269,8497,all the best,1.0
2269,8498,best songs of the 00s,1.0
2270,33,experimental,1.0
2270,81,indie,1.0
2270,191,instrumental,1.0
2270,5845,theremin,1.0
2271,18,electronic,1.0
2271,73,rock,3.0
2271,79,alternative,4.0
2271,81,indie,3.0
2271,84,indie rock,4.0
2271,105,house,1.0
2271,611,canadian,2.0
2271,2142,songs for gil,1.0
2271,11935,smash it up,1.0
2271,11936,dj gold,1.0
2272,3586,contemporary classical,1.0
2273,33,experimental,1.0
2273,81,indie,1.0
2273,180,post-hardcore,1.0
2273,424,progressive,1.0
2273,539,strings - organs  rubber wind,1.0
2273,1017,math rock,1.0
2273,7188,approfondire,1.0
2273,7253,check,1.0
2276,73,rock,1.0
2276,81,indie,2.0
2276,84,indie rock,1.0
2276,9182,sxsw2006,1.0
2276,11791,not-emo,1.0
2276,11792,songs to download later,1.0
2277,13,chillout,1.0
2277,24,pop,4.0
2277,49,female vocalist,2.0
2277,73,rock,1.0
2277,79,alternative,2.0
2277,81,indie,17.0
2277,84,indie rock,3.0
2277,130,female vocalists,12.0
2277,134,singer-songwriter,8.0
2277,185,acoustic,3.0
2277,213,beautiful,1.0
2277,238,sexy,1.0
2277,285,awesome,1.0
2277,292,folk,7.0
2277,296,indie pop,8.0
2277,321,french,1.0
2277,503,live,1.0
2277,526,piano,1.0
2277,611,canadian,4.0
2277,824,mellow,4.0
2277,825,relaxing,1.0
2277,839,sad,1.0
2277,1089,songwriter,1.0
2277,1223,marisa mix,1.0
2277,1492,relax,1.0
2277,1882,favorite song,1.0
2277,2349,sweet,1.0
2277,5034,lustpop,1.0
2277,5140,driving,1.0
2277,5818,4m4zinq,1.0
2277,6172,special,1.0
2277,6482,skins soundtrack,1.0
2277,6976,i love this song,1.0
2277,8428,sunday morning,1.0
2277,8711,riot grrl,1.0
2277,9822,remember him,1.0
2277,9825,just chillin,1.0
2277,9828,q sexy,1.0
2277,11791,not-emo,1.0
2277,11792,songs to download later,1.0
2277,11879,hand claps,1.0
2277,11915,dance dance dance,1.0
2277,12266,brooke fraser,1.0
2279,33,experimental,2.0
2279,81,indie,3.0
2279,84,indie rock,1.0
2279,292,folk,1.0
2279,296,indie pop,1.0
2279,935,lo-fi,2.0
2279,1095,lofi,1.0
2279,7761,favorite band,1.0
2280,24,pop,1.0
2280,296,indie pop,1.0
2280,724,happy,1.0
2280,1753,cute,1.0
2280,8462,lastfm,1.0
2281,24,pop,1.0
2281,32,avant-garde,2.0
2281,33,experimental,3.0
2281,67,noise,3.0
2281,73,rock,1.0
2281,79,alternative,2.0
2281,81,indie,2.0
2281,127,seen live,2.0
2281,130,female vocalists,1.0
2281,160,noise rock,2.0
2281,296,indie pop,1.0
2281,352,90s,2.0
2281,393,dream pop,1.0
2281,1538,art rock,1.0
2281,1812,noise pop,1.0
2281,2143,my angular favourites,1.0
2281,4328,friends,1.0
2281,6895,kick ass drummer,1.0
2281,10533,recos,1.0
2282,84,indie rock,1.0
2282,127,seen live,1.0
2282,6482,skins soundtrack,1.0
2285,33,experimental,1.0
2285,79,alternative,1.0
2285,87,post-rock,1.0
2285,296,indie pop,1.0
2285,391,shoegaze,1.0
2285,824,mellow,1.0
2285,935,lo-fi,1.0
2285,1534,indietronica,1.0
2285,2244,space rock,1.0
2285,3076,slowcore,2.0
2288,83,jazz,5.0
2288,251,swing,1.0
2289,18,electronic,2.0
2289,24,pop,1.0
2289,81,indie,2.0
2289,127,seen live,1.0
2289,187,electronica,2.0
