userID_a,userID_b,pair_type,degree_a,degree_b,n_artists_a,n_artists_b,jaccard,cosine
1389,1440,random,12,6,40,40,0.0,0.0
1313,2017,random,2,3,40,40,0.012658228166401386,0.030653854832053185
173,1390,random,5,4,40,40,0.1267605572938919,0.23823104798793793
668,1583,random,5,4,40,40,0.012658228166401386,0.022883528843522072
742,836,random,13,19,40,40,0.012658228166401386,0.017678329721093178
342,1975,random,2,20,40,40,0.012658228166401386,0.02643487975001335
567,767,random,5,13,40,40,0.025641025975346565,0.06256599724292755
76,296,random,4,4,40,40,0.0,0.0
799,972,random,3,8,40,40,0.0,0.0
144,1585,random,30,5,40,40,0.012658228166401386,0.032696682959795
232,1918,random,87,30,40,40,0.012658228166401386,0.027023695409297943
1280,1692,random,5,1,40,40,0.06666667014360428,0.1305067390203476
782,1092,random,8,28,40,40,0.012658228166401386,0.025227651000022888
506,592,random,5,10,40,40,0.025641025975346565,0.04649427533149719
48,2051,random,23,23,40,40,0.0,0.0
765,906,random,2,24,40,40,0.0,0.0
778,1990,random,37,3,40,40,0.0,0.0
51,933,random,35,11,40,40,0.012658228166401386,0.029148221015930176
1794,1832,random,4,40,40,40,0.012658228166401386,0.018601760268211365
61,1724,random,2,3,40,40,0.012658228166401386,0.020879356190562248
1111,1293,random,2,2,40,40,0.03896103799343109,0.06994977593421936
144,406,random,30,1,40,40,0.0,0.0
891,1790,random,1,4,40,40,0.0,0.0
1216,1514,random,2,27,40,40,0.0,0.0
105,782,random,4,8,40,40,0.05263157933950424,0.14902958273887634
760,1847,random,14,3,40,40,0.0,0.0
1692,1755,random,1,2,40,40,0.012658228166401386,0.02350405417382717
90,354,random,7,9,40,40,0.012658228166401386,0.03929700702428818
368,931,random,5,1,40,40,0.0,0.0
406,2041,random,1,8,40,40,0.012658228166401386,0.02089291252195835
1063,1643,random,4,2,40,40,0.012658228166401386,0.027138609439134598
77,2000,random,4,28,40,40,0.0,0.0
45,281,random,14,3,40,40,0.0,0.0
2023,2037,random,11,76,40,40,0.03896103799343109,0.10339368879795074
984,1832,random,29,40,40,40,0.012658228166401386,0.021814821287989616
585,1264,random,1,3,40,40,0.06666667014360428,0.1525166630744934
63,299,random,16,6,40,40,0.0,0.0
61,1858,random,2,3,40,40,0.012658228166401386,0.02582160197198391
366,1325,random,4,2,40,40,0.0,0.0
388,1518,random,15,1,40,40,0.0,0.0
2005,2075,random,2,2,40,40,0.0,0.0
1240,1379,random,6,24,40,40,0.0,0.0
636,1737,random,60,3,40,40,0.0,0.0
565,730,random,2,79,40,40,0.012658228166401386,0.031387969851493835
453,1272,random,11,29,40,40,0.012658228166401386,0.02107287012040615
281,614,random,3,1,40,40,0.0,0.0
598,602,random,4,1,40,40,0.0,0.0
1994,2024,random,4,3,40,40,0.025641025975346565,0.04620823636651039
825,1661,random,3,5,40,40,0.025641025975346565,0.056105583906173706
1312,1780,random,4,53,40,40,0.025641025975346565,0.03811972215771675
288,1730,random,5,6,40,40,0.012658228166401386,0.022118356078863144
762,1782,random,17,8,40,40,0.0,0.0
670,1909,random,6,7,40,40,0.012658228166401386,0.030304161831736565
1679,1760,random,7,4,40,40,0.025641025975346565,0.061078768223524094
1267,1788,random,12,10,40,40,0.012658228166401386,0.0269787460565567
574,924,random,2,14,40,40,0.0,0.0
1322,1659,random,3,63,40,40,0.0,0.0
1509,2034,random,10,2,40,40,0.03896103799343109,0.08474049717187881
991,1120,random,3,23,40,40,0.0,0.0
392,797,random,2,20,40,9,0.11363636702299118,0.2926771640777588
871,1190,random,19,1,40,40,0.05263157933950424,0.09250733256340027
939,1804,random,9,22,40,40,0.05263157933950424,0.10935930907726288
140,1002,random,3,35,40,40,0.0,0.0
446,1327,random,19,3,40,40,0.09589041024446487,0.18303993344306946
393,1793,random,6,17,40,40,0.012658228166401386,0.02072531171143055
332,1861,random,29,1,40,40,0.0,0.0
503,1850,random,50,5,40,40,0.1267605572938919,0.2661435902118683
34,943,random,1,1,40,40,0.025641025975346565,0.06887641549110413
820,1667,random,8,5,40,40,0.0,0.0
1093,1123,random,1,2,40,40,0.0,0.0
215,1462,random,13,17,40,40,0.0,0.0
823,1111,random,3,2,40,40,0.025641025975346565,0.04757874831557274
315,994,random,23,4,40,40,0.025641025975346565,0.061687301844358444
553,1984,random,29,3,36,40,0.0,0.0
72,1882,random,4,27,40,40,0.0,0.0
84,820,random,4,8,40,40,0.0,0.0
2,544,random,13,4,40,40,0.012658228166401386,0.025691021233797073
217,1204,random,6,16,40,40,0.0,0.0
536,1459,random,20,2,40,40,0.025641025975346565,0.054312072694301605
229,1993,random,24,21,40,40,0.012658228166401386,0.025225067511200905
34,2018,random,1,73,40,40,0.0,0.0
494,854,random,17,2,40,40,0.0,0.0
928,1723,random,7,5,40,40,0.012658228166401386,0.027324222028255463
873,1589,random,29,8,40,40,0.0,0.0
1514,1582,random,27,3,40,40,0.0,0.0
117,1421,random,11,1,40,40,0.012658228166401386,0.02263600192964077
1061,2001,random,4,8,40,40,0.0,0.0
672,1538,random,1,5,40,40,0.012658228166401386,0.030911825597286224
625,807,random,2,3,40,40,0.0,0.0
163,858,random,3,9,40,40,0.0,0.0
1958,2094,random,3,2,40,40,0.0,0.0
341,1537,random,1,2,40,40,0.0,0.0
207,890,random,44,19,40,40,0.0,0.0
1213,1587,random,68,2,40,40,0.0,0.0
1335,1387,random,4,3,40,40,0.0,0.0
295,559,random,1,2,40,40,0.03896103799343109,0.08093558996915817
1209,1922,random,13,3,40,40,0.012658228166401386,0.025386007502675056
719,728,random,5,4,40,40,0.0,0.0
1084,2066,random,6,3,40,40,0.0,0.0
1346,1522,random,25,9,40,40,0.012658228166401386,0.019618473947048187
971,1466,random,6,16,40,40,0.012658228166401386,0.0207627322524786
71,2066,random,4,3,40,40,0.025641025975346565,0.041988760232925415
1685,1857,random,2,1,40,40,0.025641025975346565,0.05521463230252266
873,1469,random,29,9,40,40,0.09589041024446487,0.18575026094913483
781,1991,random,15,5,40,40,0.0,0.0
234,1959,random,3,24,40,40,0.0,0.0
235,436,random,2,11,40,40,0.012658228166401386,0.01890067756175995
858,1592,random,9,2,40,40,0.0,0.0
832,920,random,3,2,40,40,0.0,0.0
1279,1394,random,1,19,40,40,0.0810810774564743,0.1417279839515686
870,1813,random,4,47,40,40,0.0,0.0
1103,1802,random,9,1,40,40,0.0,0.0
259,498,random,5,27,40,40,0.0,0.0
84,1098,random,4,2,40,40,0.0,0.0
127,1140,random,25,1,40,40,0.0,0.0
836,1665,random,19,13,40,29,0.0,0.0
1120,1524,random,23,5,40,40,0.03896103799343109,0.0680738016963005
480,1941,random,11,5,40,40,0.0,0.0
1657,1931,random,2,4,40,40,0.025641025975346565,0.0578487366437912
147,251,random,12,1,40,40,0.0,0.0
1153,2058,random,23,5,40,40,0.012658228166401386,0.02990681491792202
25,1304,random,18,26,40,40,0.0810810774564743,0.16002494096755981
1624,1863,random,1,1,40,40,0.0,0.0
1704,1726,random,23,21,40,40,0.025641025975346565,0.04722732678055763
582,1691,random,14,7,40,40,0.0,0.0
715,1348,random,7,7,40,40,0.0,0.0
132,1375,random,32,7,40,40,0.0,0.0
480,495,random,11,3,40,40,0.0,0.0
571,2069,random,40,11,40,40,0.012658228166401386,0.02093903161585331
885,1538,random,3,5,40,40,0.0,0.0
108,1694,random,7,2,40,40,0.0,0.0
83,1022,random,3,2,40,40,0.0,0.0
203,1439,random,9,3,40,40,0.0,0.0
186,1553,random,4,22,40,40,0.06666667014360428,0.14689217507839203
460,1072,random,12,44,40,40,0.0,0.0
91,1427,random,4,8,40,40,0.0,0.0
612,2022,random,37,2,40,40,0.05263157933950424,0.09634935855865479
355,1831,random,70,4,40,40,0.025641025975346565,0.044708266854286194
1852,2068,random,4,80,40,40,0.03896103799343109,0.06663703173398972
358,1281,random,2,110,40,40,0.0,0.0
713,1433,random,15,18,40,40,0.025641025975346565,0.05135258659720421
130,1500,random,23,2,40,40,0.0,0.0
71,885,random,4,3,40,40,0.0,0.0
1305,2070,random,29,19,40,40,0.012658228166401386,0.029411613941192627
310,888,random,69,14,40,40,0.0,0.0
1989,2059,random,12,33,40,40,0.0,0.0
1270,1868,random,1,3,40,28,0.03030303120613098,0.08430825173854828
951,953,random,9,2,40,40,0.0,0.0
962,1481,random,3,5,40,40,0.0,0.0
285,1170,random,8,8,40,40,0.025641025975346565,0.048987843096256256
612,824,random,37,1,40,40,0.012658228166401386,0.022896727547049522
862,1484,random,45,1,40,40,0.0,0.0
1360,1863,random,1,1,40,40,0.0,0.0
1146,1891,random,41,3,40,40,0.012658228166401386,0.02289016917347908
640,1966,random,8,3,40,40,0.03896103799343109,0.07978270947933197
126,1768,random,5,18,40,40,0.05263157933950424,0.10339140892028809
17,1444,random,7,4,40,40,0.025641025975346565,0.06294763088226318
679,935,random,4,3,40,40,0.0,0.0
324,498,random,1,27,40,40,0.0,0.0
1594,1992,random,4,4,40,40,0.0810810774564743,0.14151491224765778
1353,2075,random,7,2,40,40,0.0,0.0
1058,1615,random,31,4,40,40,0.0,0.0
75,443,random,11,2,40,40,0.0,0.0
219,1553,random,3,22,40,40,0.012658228166401386,0.027667254209518433
978,1073,random,2,2,40,40,0.0,0.0
380,1697,random,19,7,40,40,0.0,0.0
216,1237,random,6,6,40,40,0.025641025975346565,0.05166393518447876
108,642,random,7,27,40,40,0.0,0.0
1006,1217,random,12,3,40,40,0.012658228166401386,0.026094449684023857
413,1559,random,57,15,40,40,0.03896103799343109,0.07448334991931915
1559,1955,random,15,1,40,40,0.012658228166401386,0.034183330833911896
127,1559,random,25,15,40,40,0.025641025975346565,0.05757177621126175
555,577,random,15,7,40,40,0.0,0.0
89,1649,random,2,13,40,40,0.1267605572938919,0.24760349094867706
118,1769,random,3,26,40,40,0.025641025975346565,0.04311272129416466
658,745,random,11,2,40,8,0.0,0.0
103,1578,random,2,4,40,40,0.012658228166401386,0.028975829482078552
273,1167,random,2,28,40,40,0.0,0.0
613,1697,random,1,7,28,40,0.014925372786819935,0.02384508214890957
810,1413,random,2,8,40,40,0.012658228166401386,0.01996113359928131
643,1554,random,6,26,40,40,0.012658228166401386,0.03313690796494484
922,1762,random,9,21,40,40,0.0,0.0
99,515,random,39,7,40,40,0.025641025975346565,0.04075023531913757
293,1496,random,1,11,40,40,0.0,0.0
278,1305,random,28,29,40,40,0.1428571492433548,0.26337361335754395
21,1585,random,9,5,40,40,0.0,0.0
130,2034,random,23,2,40,40,0.03896103799343109,0.07276474684476852
157,898,random,29,11,40,40,0.0,0.0
705,1230,random,5,51,40,40,0.0,0.0
1377,2020,random,5,53,40,40,0.012658228166401386,0.023886753246188164
1308,1418,random,56,8,40,40,0.03896103799343109,0.08719661831855774
327,1102,random,30,77,40,40,0.03896103799343109,0.10470333695411682
356,1647,random,1,3,40,40,0.012658228166401386,0.028862042352557182
1042,1362,random,12,11,40,40,0.0,0.0
810,1284,random,2,2,40,40,0.0,0.0
367,1493,random,6,1,40,40,0.0,0.0
404,706,random,6,9,40,40,0.025641025975346565,0.04694526642560959
975,1946,random,9,2,40,40,0.012658228166401386,0.021854478865861893
278,1181,random,28,2,40,40,0.0,0.0
435,1507,random,8,7,40,40,0.0,0.0
193,280,random,15,32,40,40,0.06666667014360428,0.1449538767337799
1574,1737,random,6,3,40,40,0.03896103799343109,0.07581761479377747
1352,1833,random,3,12,40,40,0.012658228166401386,0.01889495737850666
1474,1607,random,3,15,40,40,0.0,0.0
172,587,random,13,2,40,40,0.0,0.0
977,1437,random,2,39,40,40,0.012658228166401386,0.018373064696788788
294,2025,random,1,16,40,40,0.0,0.0
714,1642,random,16,33,40,40,0.025641025975346565,0.08801781386137009
280,324,random,32,1,40,40,0.025641025975346565,0.04200547933578491
1920,1954,random,9,23,40,40,0.03896103799343109,0.0749942883849144
45,326,random,14,2,40,40,0.0810810774564743,0.15547160804271698
1220,1819,random,2,1,40,40,0.025641025975346565,0.05028713867068291
482,784,random,1,2,40,40,0.03896103799343109,0.06798221170902252
984,1624,random,29,1,40,40,0.0,0.0
585,1051,random,1,1,40,40,0.03896103799343109,0.08156079053878784
832,1493,random,3,1,40,40,0.012658228166401386,0.02806042693555355
737,764,random,1,1,40,40,0.05263157933950424,0.09771892428398132
1827,2007,random,3,3,40,40,0.0,0.0
1212,1778,random,1,1,40,40,0.06666667014360428,0.13845518231391907
1604,2023,random,1,11,40,40,0.0,0.0
921,1446,random,10,10,40,40,0.025641025975346565,0.06966551393270493
73,926,random,8,2,40,40,0.012658228166401386,0.024784214794635773
98,1340,random,12,1,40,40,0.012658228166401386,0.019311631098389626
1167,2084,random,28,6,40,40,0.025641025975346565,0.06333772093057632
914,1093,random,4,1,40,40,0.0,0.0
1042,1376,random,12,2,40,40,0.025641025975346565,0.04067214950919151
1481,1627,random,5,15,40,40,0.0,0.0
420,1591,random,11,7,40,40,0.012658228166401386,0.025731747969985008
715,834,random,7,2,40,40,0.0,0.0
1047,1381,random,1,20,40,40,0.0,0.0
566,1173,random,6,30,40,40,0.012658228166401386,0.021837692707777023
332,337,random,29,9,40,40,0.0,0.0
284,1173,random,1,30,40,40,0.012658228166401386,0.01692686416208744
436,839,random,11,3,40,40,0.0,0.0
1050,1434,random,2,17,40,40,0.0,0.0
225,1979,random,9,20,40,40,0.012658228166401386,0.02843325398862362
164,478,random,3,4,40,40,0.0,0.0
993,1642,random,3,33,40,40,0.0,0.0
723,1452,random,66,12,40,40,0.05263157933950424,0.08705856651067734
63,1536,random,16,5,40,40,0.1267605572938919,0.22900423407554626
234,297,random,3,4,40,40,0.0,0.0
518,1994,random,28,4,40,40,0.012658228166401386,0.01972215250134468
260,1589,random,30,8,40,40,0.0,0.0
251,1796,random,1,2,40,40,0.025641025975346565,0.04623054713010788
330,1740,random,10,3,40,40,0.0,0.0
532,1839,random,8,1,40,40,0.012658228166401386,0.023345066234469414
1384,1429,random,2,18,40,40,0.012658228166401386,0.02298242412507534
465,543,random,4,13,40,40,0.15942029654979706,0.2990834414958954
376,1788,random,3,10,40,40,0.0,0.0
817,1585,random,19,5,40,40,0.012658228166401386,0.023361047729849815
1107,1830,random,9,13,40,40,0.012658228166401386,0.024466082453727722
427,1659,random,1,63,40,40,0.0,0.0
1652,1787,random,7,2,40,40,0.025641025975346565,0.042196717113256454
1295,1655,random,6,6,40,40,0.03896103799343109,0.08763965964317322
264,292,random,17,13,40,40,0.0,0.0
175,1478,random,7,80,40,40,0.03896103799343109,0.05891134589910507
835,1989,random,7,12,40,40,0.0,0.0
683,1384,random,14,2,40,40,0.012658228166401386,0.02531176432967186
496,1472,random,5,3,40,40,0.03896103799343109,0.07636645436286926
838,1994,random,4,4,40,40,0.025641025975346565,0.05217292904853821
508,715,random,18,7,40,40,0.0,0.0
1143,1183,random,20,14,40,40,0.0,0.0
275,470,random,32,51,40,40,0.0,0.0
267,1608,random,3,3,40,40,0.03896103799343109,0.07991987466812134
339,485,random,73,6,40,40,0.0,0.0
155,1680,random,2,2,40,40,0.012658228166401386,0.022166823968291283
464,1321,random,3,1,40,40,0.06666667014360428,0.14953731000423431
805,1842,random,5,1,40,40,0.012658228166401386,0.025324758142232895
189,807,random,1,3,40,40,0.0,0.0
1179,1732,random,52,3,40,40,0.0,0.0
660,1329,random,19,2,40,40,0.0,0.0
604,1533,random,8,16,40,40,0.15942029654979706,0.28945475816726685
978,1784,random,2,2,40,40,0.0,0.0
1722,1987,random,25,1,40,40,0.0,0.0
391,1938,random,5,2,40,40,0.0,0.0
23,1606,random,2,48,40,40,0.0,0.0
441,1394,random,3,19,40,40,0.012658228166401386,0.025809012353420258
1883,2093,random,18,4,40,40,0.012658228166401386,0.02372855693101883
951,1539,random,9,7,40,40,0.0,0.0
821,1001,random,2,62,40,40,0.012658228166401386,0.02051885984838009
1375,1905,random,7,23,40,40,0.025641025975346565,0.07036611437797546
182,1538,random,2,5,40,40,0.012658228166401386,0.029482178390026093
115,792,random,5,3,40,40,0.0,0.0
1336,1705,random,1,2,40,40,0.025641025975346565,0.05248992145061493
815,913,random,65,5,40,40,0.012658228166401386,0.03283153101801872
96,1202,random,5,9,40,40,0.06666667014360428,0.10778701305389404
425,942,random,26,9,40,28,0.09677419066429138,0.12748052179813385
5,1075,random,7,25,40,40,0.06666667014360428,0.1319747120141983
413,1067,random,57,9,40,40,0.012658228166401386,0.020378045737743378
369,485,random,1,6,40,40,0.0,0.0
193,819,random,15,15,40,33,0.013888888992369175,0.03203975409269333
155,628,random,2,2,40,40,0.012658228166401386,0.021579189226031303
1669,2036,random,3,33,40,40,0.0,0.0
61,2072,random,2,9,40,40,0.012658228166401386,0.02301321178674698
810,915,random,2,8,40,40,0.0,0.0
126,1416,random,5,2,40,40,0.012658228166401386,0.017890973016619682
1424,2038,random,8,25,40,40,0.025641025975346565,0.044640541076660156
145,1736,random,41,4,40,40,0.1111111119389534,0.20036502182483673
1788,1840,random,10,3,40,40,0.03896103799343109,0.08644749224185944
470,1079,random,51,5,40,40,0.012658228166401386,0.023781081661581993
1238,1508,random,3,10,40,40,0.06666667014360428,0.14121629297733307
80,442,random,13,13,40,40,0.0,0.0
255,431,random,7,17,40,40,0.012658228166401386,0.02575000189244747
935,1803,random,3,35,40,40,0.0,0.0
99,1354,random,39,9,40,40,0.1111111119389534,0.19803962111473083
179,1291,random,97,5,40,40,0.025641025975346565,0.056328583508729935
94,697,random,4,5,40,40,0.0,0.0
705,741,random,5,1,40,40,0.06666667014360428,0.13745355606079102
318,1075,random,29,25,40,40,0.0,0.0
225,1072,random,9,44,40,40,0.0,0.0
383,1133,random,25,25,40,40,0.05263157933950424,0.09574498236179352
1521,1664,random,14,19,40,40,0.03896103799343109,0.0994110256433487
1491,1591,random,29,7,40,40,0.03896103799343109,0.0733824223279953
38,1765,random,1,4,39,40,0.11267605423927307,0.19456607103347778
283,621,random,10,69,40,40,0.0,0.0
255,1490,random,7,7,40,40,0.0,0.0
444,808,random,2,39,40,40,0.0,0.0
269,737,random,1,1,40,40,0.03896103799343109,0.06809935718774796
670,928,random,6,7,40,40,0.0,0.0
78,1888,random,81,2,40,40,0.0,0.0
354,1544,random,9,3,40,40,0.06666667014360428,0.16161341965198517
1295,1942,random,6,5,40,40,0.012658228166401386,0.02244926430284977
551,950,random,1,5,40,40,0.0,0.0
97,305,random,1,3,40,40,0.0,0.0
1217,1801,random,3,42,40,40,0.0,0.0
924,1802,random,14,1,40,40,0.0,0.0
283,749,random,10,82,40,40,0.0,0.0
1578,1981,random,4,3,40,40,0.0,0.0
1826,1984,random,12,3,40,40,0.05263157933950424,0.10199754685163498
916,1419,random,1,27,40,40,0.012658228166401386,0.019849678501486778
1386,1936,random,4,2,40,40,0.0,0.0
850,1221,random,16,11,40,40,0.0,0.0
364,1692,random,4,1,40,40,0.012658228166401386,0.0304760430008173
72,1163,random,4,17,40,40,0.0,0.0
575,2009,random,26,5,40,40,0.05263157933950424,0.10249049961566925
1447,1479,random,22,23,40,40,0.0,0.0
871,1549,random,19,1,40,40,0.025641025975346565,0.04615844786167145
540,1547,random,9,4,40,40,0.025641025975346565,0.04571424424648285
516,1410,random,19,19,40,40,0.012658228166401386,0.03725516051054001
405,1082,random,90,2,40,40,0.025641025975346565,0.0560290589928627
852,1540,random,63,7,40,40,0.09589041024446487,0.19147342443466187
763,1627,random,7,15,40,40,0.0,0.0
277,1699,random,4,6,40,40,0.0,0.0
990,1216,random,1,2,40,40,0.012658228166401386,0.01901317574083805
996,1355,random,4,1,40,40,0.0,0.0
751,1749,random,15,12,40,40,0.03896103799343109,0.07875872403383255
495,865,random,3,4,40,40,0.012658228166401386,0.016562780365347862
787,1004,random,4,10,40,33,0.0,0.0
1005,1753,random,6,17,40,40,0.012658228166401386,0.03150973469018936
777,1206,random,3,3,40,40,0.0,0.0
1195,1404,random,2,15,40,40,0.03896103799343109,0.07647061347961426
1123,1939,random,2,2,40,32,0.0,0.0
654,1272,random,3,29,40,40,0.012658228166401386,0.029993437230587006
697,1695,random,5,2,40,40,0.0,0.0
114,372,random,11,3,40,40,0.0,0.0
593,747,random,57,5,40,40,0.025641025975346565,0.046033237129449844
447,2070,random,7,19,40,40,0.0,0.0
764,2018,random,1,73,40,40,0.0,0.0
124,582,random,22,14,40,40,0.012658228166401386,0.020345814526081085
439,449,random,11,6,40,40,0.0,0.0
152,696,random,14,16,40,40,0.03896103799343109,0.07679001241922379
488,823,random,1,3,40,40,0.0,0.0
498,1087,random,27,32,40,40,0.0,0.0
1070,1892,random,2,2,40,40,0.03896103799343109,0.07706820964813232
347,455,random,3,9,40,40,0.012658228166401386,0.03012082353234291
15,1891,random,21,3,40,40,0.0,0.0
1035,2000,random,16,28,40,40,0.0,0.0
534,1895,random,56,90,40,40,0.15942029654979706,0.30659836530685425
582,2027,random,14,12,40,40,0.0,0.0
744,1231,random,1,3,40,40,0.012658228166401386,0.02545362152159214
1381,2079,random,20,1,40,40,0.012658228166401386,0.030997011810541153
1060,1204,random,4,16,40,40,0.012658228166401386,0.025240344926714897
81,395,random,2,3,40,40,0.0,0.0
1057,1080,random,18,31,40,40,0.1267605572938919,0.2777271866798401
1007,1682,random,6,30,40,40,0.0,0.0
728,1956,random,4,35,40,40,0.012658228166401386,0.026548152789473534
465,978,random,4,2,40,40,0.0,0.0
100,1035,random,1,16,40,40,0.012658228166401386,0.02105102129280567
758,1811,random,19,41,40,40,0.012658228166401386,0.023107383400201797
110,1563,random,29,14,40,40,0.03896103799343109,0.08797399699687958
44,2100,random,7,2,40,40,0.0,0.0
1718,1818,random,1,20,40,40,0.025641025975346565,0.03919844329357147
721,1041,random,6,3,40,40,0.012658228166401386,0.02253442257642746
295,1041,random,1,3,40,40,0.06666667014360428,0.13003946840763092
1212,1562,random,1,25,40,40,0.05263157933950424,0.11948670446872711
798,1502,random,4,3,40,40,0.012658228166401386,0.01876634731888771
125,519,random,17,5,40,40,0.03896103799343109,0.06288143992424011
449,1446,random,6,10,40,40,0.0,0.0
82,518,random,1,28,40,40,0.0,0.0
452,887,random,4,4,40,40,0.012658228166401386,0.01802879571914673
998,1683,random,13,1,40,40,0.025641025975346565,0.06616848707199097
1572,1748,random,29,12,40,40,0.06666667014360428,0.1294470727443695
225,446,random,9,19,40,40,0.0,0.0
411,1842,random,7,1,40,40,0.012658228166401386,0.02764628827571869
785,1630,random,1,1,40,40,0.012658228166401386,0.021856343373656273
336,2032,random,2,6,40,40,0.025641025975346565,0.043851178139448166
785,1371,random,1,1,40,40,0.0,0.0
343,585,random,29,1,40,40,0.012658228166401386,0.021680394187569618
334,784,random,4,2,40,40,0.0,0.0
1796,1809,random,2,23,40,40,0.06666667014360428,0.13222110271453857
1311,1693,random,11,1,40,36,0.08571428805589676,0.119356170296669
349,1704,random,24,23,40,40,0.0,0.0
961,963,random,4,26,40,40,0.0,0.0
1527,1759,random,18,4,40,40,0.012658228166401386,0.022600675001740456
549,818,random,6,1,40,40,0.03896103799343109,0.06811262667179108
896,1083,random,5,2,40,40,0.06666667014360428,0.12522397935390472
555,656,random,15,5,40,40,0.0,0.0
798,1642,random,4,33,40,40,0.0,0.0
1430,2092,random,4,2,40,40,0.0810810774564743,0.15117083489894867
370,1775,random,38,2,40,40,0.025641025975346565,0.06313368678092957
1376,1966,random,2,3,40,40,0.0810810774564743,0.17550581693649292
799,960,random,3,1,40,40,0.0,0.0
270,572,random,2,45,12,40,0.0,0.0
1057,1363,random,18,3,40,40,0.03896103799343109,0.08128183335065842
1084,1505,random,6,5,40,40,0.06666667014360428,0.11813363432884216
1125,1840,random,23,3,40,40,0.0,0.0
335,1914,random,24,10,40,40,0.0,0.0
194,2043,random,1,1,40,40,0.0,0.0
441,897,random,3,2,40,40,0.012658228166401386,0.020284218713641167
1113,1965,random,41,36,40,40,0.09589041024446487,0.18486398458480835
213,1114,random,7,6,40,40,0.0810810774564743,0.16796916723251343
151,1187,random,1,3,40,40,0.0,0.0
1310,1575,random,33,3,40,40,0.0,0.0
1185,1433,random,6,18,40,40,0.03896103799343109,0.08645440638065338
1584,1894,random,9,9,40,40,0.025641025975346565,0.06061834096908569
1479,1638,random,23,3,40,40,0.0,0.0
100,146,random,1,50,40,40,0.012658228166401386,0.022907977923750877
332,1577,random,29,10,40,40,0.03896103799343109,0.06975539028644562
1075,1506,random,25,2,40,40,0.09589041024446487,0.18459796905517578
76,163,random,4,3,40,40,0.0,0.0
208,2055,random,5,15,40,40,0.0,0.0
859,1761,random,63,47,40,40,0.0,0.0
401,1642,random,5,33,40,40,0.0,0.0
1740,1821,random,3,30,40,40,0.0,0.0
815,1765,random,65,4,40,40,0.0810810774564743,0.15976360440254211
552,2035,random,4,1,40,40,0.0,0.0
1527,1774,random,18,2,40,40,0.012658228166401386,0.030925627797842026
208,855,random,5,8,40,40,0.0,0.0
637,1042,random,12,12,40,40,0.0,0.0
466,1186,random,3,7,40,40,0.09589041024446487,0.1849241554737091
552,837,random,4,5,40,40,0.0,0.0
116,862,random,4,45,40,40,0.0,0.0
1035,1363,random,16,3,40,40,0.0,0.0
935,1312,random,3,4,40,40,0.0,0.0
1488,1957,random,65,1,40,40,0.0,0.0
72,1475,random,4,8,40,40,0.1111111119389534,0.14890360832214355
978,1568,random,2,85,40,40,0.0,0.0
1754,1889,random,2,16,40,40,0.05263157933950424,0.10384555160999298
726,998,random,32,13,40,40,0.025641025975346565,0.02206210419535637
286,1799,random,7,5,40,35,0.171875,0.3115072250366211
1029,1442,random,3,3,40,40,0.0,0.0
139,284,random,7,1,40,40,0.03896103799343109,0.0716826468706131
933,1703,random,11,2,40,40,0.012658228166401386,0.023459559306502342
79,1917,random,46,20,40,40,0.06666667014360428,0.0957222655415535
1533,2036,random,16,33,40,40,0.012658228166401386,0.020345112308859825
891,1792,random,1,18,40,40,0.012658228166401386,0.02067863754928112
399,1860,random,45,1,40,40,0.0,0.0
195,533,random,30,2,40,40,0.0,0.0
228,1325,random,2,2,40,40,0.0,0.0
1712,1774,random,3,2,40,40,0.0,0.0
471,1462,random,6,17,40,40,0.03896103799343109,0.06892989575862885
611,1506,random,5,2,40,40,0.05263157933950424,0.10702800005674362
130,930,random,23,61,40,40,0.1111111119389534,0.21100889146327972
398,1908,random,11,6,40,40,0.012658228166401386,0.033216677606105804
315,718,random,23,5,40,40,0.09589041024446487,0.19721445441246033
348,1528,random,13,19,40,40,0.06666667014360428,0.13967923820018768
113,672,random,5,1,40,40,0.03896103799343109,0.0827326625585556
1618,1694,random,7,2,40,40,0.0,0.0
173,351,random,5,9,40,40,0.025641025975346565,0.05462121218442917
217,1191,random,6,7,40,40,0.012658228166401386,0.026526983827352524
638,716,random,35,4,40,40,0.012658228166401386,0.019884265959262848
1659,2029,random,63,11,40,40,0.0,0.0
298,1181,random,79,2,40,40,0.0,0.0
504,1068,random,10,2,40,40,0.05263157933950424,0.11548906564712524
686,1453,random,17,64,40,40,0.0,0.0
202,1053,random,13,31,40,40,0.0,0.0
2070,2094,random,19,2,40,40,0.0,0.0
1678,1963,random,8,8,40,40,0.1267605572938919,0.2515384554862976
1483,1499,random,6,2,40,40,0.0,0.0
172,933,random,13,11,40,40,0.05263157933950424,0.10202807933092117
915,1572,random,8,29,40,40,0.0,0.0
759,998,random,22,13,40,40,0.012658228166401386,0.017712363973259926
1428,1703,random,5,2,40,40,0.05263157933950424,0.10796693712472916
304,352,random,4,7,40,40,0.012658228166401386,0.01805773749947548
690,1586,random,39,4,40,40,0.0,0.0
1661,1783,random,5,8,40,40,0.06666667014360428,0.14447849988937378
888,1588,random,14,5,40,40,0.0,0.0
1312,1782,random,4,8,40,40,0.0,0.0
601,1588,random,2,5,40,40,0.0,0.0
179,1076,random,97,10,40,40,0.0,0.0
350,401,random,19,5,40,40,0.03896103799343109,0.06048092246055603
527,1181,random,57,2,40,40,0.0,0.0
