userID,degree,clustering,pagerank,community,component
1633,7,0.238095,0.00023287,10,0
1634,8,0.035714,0.000691,14,0
1635,9,0.111111,0.00042944,6,0
1636,24,0.112319,0.00063087,0,0
1637,1,0.0,0.00011252,6,0
1638,3,0.666667,0.00029736,18,0
1639,2,1.0,0.00015965,14,0
1640,2,0.0,0.00016831,14,0
1641,9,0.138889,0.00041009,6,0
1642,33,0.087121,0.00146652,6,0
1643,2,0.0,0.00015714,6,0
1644,1,0.0,0.00016161,14,0
1646,39,0.091768,0.00109551,0,0
1647,3,0.0,0.0001649,10,0
1648,13,0.371795,0.00036774,10,0
1649,13,0.115385,0.0004272,10,0
1650,2,1.0,0.00052854,23,5
1652,7,0.142857,0.00031163,0,0
1653,34,0.221034,0.00112936,6,0
1654,1,0.0,0.0001395,6,0
1655,6,0.4,0.00040221,14,0
1656,6,0.133333,0.00034444,6,0
1657,2,0.0,0.00030685,3,0
1658,2,0.0,0.00012793,0,0
1659,63,0.152074,0.00149057,0,0
1660,38,0.041252,0.00202433,14,0
1661,5,0.3,0.00019973,0,0
1662,57,0.046992,0.00195475,10,0
1663,15,0.238095,0.00041656,0,0
1664,19,0.070175,0.00072386,14,0
1665,13,0.102564,0.00042038,0,0
1666,33,0.136364,0.00096612,10,0
1667,5,0.2,0.0002369,6,0
1669,3,0.666667,0.00023991,5,0
1670,45,0.040404,0.00202323,14,0
1671,22,0.095238,0.00103882,14,0
1672,1,0.0,0.00011621,6,0
1674,1,0.0,9.996e-05,10,0
1675,1,0.0,0.00010401,10,0
1676,1,0.0,0.00052854,31,17
1677,3,0.666667,0.0002728,27,0
1678,8,0.142857,0.00027217,0,0
1679,7,0.047619,0.00042395,14,0
1680,2,0.0,0.00018514,5,0
1682,30,0.11954,0.00114259,14,0
1683,1,0.0,0.00011089,0,0
1684,5,0.3,0.0002224,0,0
1685,2,0.0,0.00015388,14,0
1686,3,0.0,0.00016836,14,0
1687,23,0.249012,0.00058168,0,0
1688,5,0.1,0.00021915,14,0
1689,1,0.0,0.00012494,14,0
1690,65,0.135577,0.00165558,0,0
1691,7,0.190476,0.00038888,3,0
1692,1,0.0,0.00026678,6,0
1693,1,0.0,0.00010418,10,0
1694,2,0.0,0.00015713,3,0
1695,2,0.0,0.00015587,14,0
1696,4,0.0,0.00024777,14,0
1697,7,0.142857,0.00048426,14,0
1699,6,0.533333,0.00033074,3,0
1700,4,0.0,0.00027956,14,0
1701,1,0.0,0.00012629,14,0
1702,22,0.164502,0.00099122,14,0
1703,2,0.0,0.00017902,14,0
1704,23,0.102767,0.00078695,10,0
1705,2,0.0,0.00016621,14,0
1706,31,0.062366,0.0011175,9,0
1707,8,0.285714,0.00039088,14,0
1708,4,0.333333,0.00029992,6,0
1709,39,0.066127,0.00177122,14,0
1710,1,0.0,0.000149,3,0
1711,3,1.0,0.00029795,6,0
1712,3,0.0,0.00020283,14,0
1715,11,0.090909,0.00040765,0,0
1717,6,0.4,0.00023479,10,0
1718,1,0.0,0.00011889,14,0
1719,8,0.107143,0.00044935,9,0
1720,2,0.0,0.0001781,14,0
1721,4,0.166667,0.0002882,14,0
1722,25,0.183333,0.00072178,0,0
1723,5,0.3,0.00027149,14,0
1724,3,0.333333,0.00019325,6,0
1725,28,0.203704,0.00074476,10,0
1726,21,0.180952,0.00055964,10,0
1727,3,0.333333,0.00022773,3,0
1728,10,0.155556,0.00044814,6,0
1729,1,0.0,0.00023943,14,0
1730,6,0.066667,0.00043364,1,0
1731,3,0.0,0.00026393,14,0
1732,3,0.666667,0.00024076,3,0
1733,1,0.0,0.00052854,21,12
1734,19,0.25731,0.00064126,10,0
1736,4,0.0,0.00017719,0,0
1737,3,0.333333,0.00040063,13,0
1740,3,0.333333,0.00023402,3,0
1741,27,0.076923,0.0010142,10,0
1742,54,0.148148,0.00132,10,0
1743,13,0.179487,0.00047636,1,0
1744,4,0.666667,0.00025506,6,0
1745,2,0.0,0.00019659,14,0
1746,2,0.0,0.00016909,14,0
1747,1,0.0,0.0002099,3,0
1748,12,0.075758,0.00041172,10,0
1749,12,0.045455,0.00064042,14,0
1751,2,1.0,0.00036931,18,0
1752,13,0.102564,0.00043064,0,0
1753,17,0.191176,0.00047049,0,0
1754,2,0.0,0.00018167,5,0
1755,2,0.0,0.00018045,3,0
1757,21,0.247619,0.00060674,10,0
1758,3,0.0,0.00026224,14,0
1759,4,0.666667,0.00034239,27,0
1760,4,0.0,0.00026132,1,0
1761,47,0.100833,0.00183167,14,0
1762,21,0.195238,0.00054448,10,0
1764,1,0.0,0.00052854,33,19
1765,4,0.0,0.0001705,0,0
1766,34,0.185383,0.00085564,10,0
1768,18,0.176471,0.00048603,0,0
1769,26,0.153846,0.00078875,10,0
1770,2,0.0,0.00014932,1,0
1771,17,0.25,0.00048156,10,0
1772,7,0.0,0.00034881,14,0
1773,64,0.118552,0.00172272,10,0
1774,2,1.0,0.00020408,3,0
1775,2,1.0,0.00021281,9,0
1776,3,0.666667,0.0001634,10,0
1777,28,0.145503,0.00121465,6,0
1778,1,0.0,0.000195,0,0
1779,3,1.0,0.00029804,9,0
1780,53,0.134253,0.00132885,10,0
1781,5,0.1,0.00024278,14,0
1782,8,0.071429,0.00033318,14,0
1783,8,0.035714,0.00049849,14,0
1784,2,1.0,0.00014605,14,0
1785,44,0.015856,0.00196531,14,0
1786,1,0.0,0.00010084,10,0
1787,2,0.0,0.00031013,14,0
1788,10,0.2,0.00031413,0,0
1789,23,0.031621,0.00122704,14,0
1790,4,0.5,0.00016774,0,0
1791,4,0.333333,0.00019675,0,0
1792,18,0.098039,0.00095901,14,0
1793,17,0.147059,0.00076058,14,0
1794,4,0.166667,0.00023296,14,0
1795,5,0.2,0.00023528,0,0
1796,2,0.0,0.00014271,14,0
1797,4,0.166667,0.00024142,14,0
1798,8,0.321429,0.0003442,6,0
1799,5,0.2,0.00021997,10,0
1800,5,0.6,0.0002372,6,0
1801,42,0.073171,0.00241063,3,0
1802,1,0.0,0.00010844,10,0
1803,35,0.159664,0.00084341,0,0
1804,22,0.147186,0.00088345,14,0
1805,17,0.036765,0.00088113,14,0
1806,4,0.0,0.00034168,3,0
1807,2,1.0,0.00036931,18,0
1808,11,0.090909,0.00038652,0,0
1809,23,0.110672,0.00088039,14,0
1810,4,0.5,0.00017313,10,0
1811,41,0.081707,0.00110721,0,0
1813,47,0.184089,0.0011276,0,0
1814,1,0.0,0.00011493,6,0
1815,3,0.333333,0.00017383,0,0
1816,3,0.0,0.00024932,6,0
1817,7,0.142857,0.00030494,14,0
1818,20,0.068421,0.0007239,6,0
1819,1,0.0,0.00052854,17,10
1820,32,0.207661,0.00078997,10,0
1821,30,0.117241,0.00077603,0,0
1822,3,0.0,0.00023092,14,0
1823,9,0.25,0.00036112,14,0
1824,7,0.095238,0.0004092,14,0
1825,12,0.106061,0.00051675,1,0
1826,12,0.181818,0.00049254,14,0
1827,3,0.666667,0.00028099,3,0
1828,11,0.163636,0.00032797,0,0
1829,12,0.19697,0.0003492,0,0
1830,13,0.128205,0.00055587,14,0
1831,4,0.0,0.00028797,14,0
1832,40,0.047436,0.0014413,0,0
1833,12,0.166667,0.00038489,10,0
1834,4,0.0,0.00018457,10,0
1835,23,0.391304,0.00084166,6,0
1836,1,0.0,0.00052854,19,11
1838,22,0.108225,0.00072593,0,0
1839,1,0.0,0.00012463,14,0
1840,3,0.666667,0.00045921,16,0
1841,15,0.238095,0.00072122,6,0
1842,1,0.0,0.00011605,14,0
1844,2,1.0,0.00014933,9,0
1845,12,0.181818,0.00056062,6,0
1846,9,0.138889,0.00034375,10,0
1847,3,0.0,0.00024465,14,0
1848,3,0.0,0.00032297,14,0
1850,5,0.3,0.00019078,0,0
1851,23,0.249012,0.00065142,10,0
1852,4,0.0,0.00023402,14,0
1853,3,0.333333,0.00024693,14,0
1854,3,0.0,0.00018309,3,0
1855,1,0.0,0.00012467,14,0
1856,45,0.156566,0.00113343,10,0
1857,1,0.0,0.00017544,1,0
1858,3,0.0,0.000225,14,0
1859,5,0.1,0.00024673,14,0
1860,1,0.0,0.00020398,14,0
1861,1,0.0,0.00015301,3,0
1862,8,0.535714,0.00060067,27,0
1863,1,0.0,0.00010229,10,0
1864,5,0.3,0.00029618,14,0
1865,13,0.102564,0.00058538,6,0
1866,8,0.285714,0.00043835,6,0
1867,1,0.0,0.00021347,3,0
1868,3,0.333333,0.0002062,14,0
1869,72,0.100156,0.00216809,10,0
1871,2,1.0,0.00013224,10,0
1872,6,0.333333,0.00023515,0,0
1873,6,0.2,0.00030659,0,0
1874,1,0.0,0.00012959,6,0
1875,5,0.0,0.00035205,14,0
1877,2,0.0,0.00020511,18,0
1879,47,0.075856,0.00179391,14,0
1880,46,0.155556,0.00117498,0,0
1881,3,1.0,0.00020444,6,0
1882,27,0.125356,0.00122893,14,0
1883,18,0.058824,0.00106361,6,0
1885,5,0.0,0.00037036,3,0
1887,6,0.133333,0.00033786,14,0
1888,2,0.0,0.00024695,3,0
1889,16,0.241667,0.00079221,14,0
1890,3,0.0,0.00031623,3,0
1891,3,0.333333,0.00024767,3,0
1892,2,0.0,0.00017002,3,0
1893,7,0.0,0.00038036,14,0
1894,9,0.277778,0.00030796,10,0
1895,90,0.107865,0.00238257,10,0
1896,1,0.0,0.00019684,6,0
1897,4,0.166667,0.00029584,3,0
1898,42,0.152149,0.00106249,10,0
1899,1,0.0,0.00010971,14,0
1900,4,0.833333,0.00023505,6,0
1902,2,0.0,0.00015498,9,0
1903,6,0.066667,0.00022566,0,0
1904,1,0.0,0.0004196,30,6
1905,23,0.063241,0.0016266,6,0
1906,20,0.136842,0.00075258,14,0
1907,7,0.095238,0.00037189,14,0
1908,6,0.066667,0.00022439,0,0
1909,7,0.142857,0.0002535,0,0
1910,8,0.214286,0.00034489,0,0
1911,8,0.071429,0.00042838,14,0
1912,1,0.0,0.00014215,3,0
1914,10,0.177778,0.00053942,14,0
1915,2,0.0,0.00013316,6,0
1917,20,0.221053,0.00054667,10,0
1918,30,0.011494,0.00154764,14,0
1919,3,0.333333,0.00020298,14,0
1920,9,0.083333,0.00038259,14,0
1921,2,0.0,0.00014295,1,0
1922,3,0.0,0.0003024,14,0
1923,4,0.166667,0.00024943,5,0
1924,22,0.073593,0.00087094,14,0
1925,6,0.466667,0.00044,3,0
1926,1,0.0,0.00014072,1,0
1928,1,0.0,0.00015229,0,0
1929,14,0.120879,0.00068302,6,0
1930,4,0.0,0.00020669,10,0
1931,4,0.0,0.00023374,9,0
1933,3,0.666667,0.00062409,24,2
1934,4,0.333333,0.00021238,9,0
1935,5,0.0,0.00035303,2,0
1936,2,0.0,0.00031221,14,0
1937,8,0.0,0.00034138,9,0
1938,2,0.0,0.00029914,14,0
1939,2,1.0,0.00052854,8,3
1941,5,0.2,0.0002783,14,0
1942,5,0.1,0.0002564,6,0
1944,3,0.0,0.00019446,14,0
1946,2,0.0,0.0001663,6,0
1947,2,0.0,0.00015962,6,0
1948,7,0.142857,0.00036326,14,0
1949,2,0.0,0.00017206,6,0
1950,7,0.142857,0.00035095,14,0
1951,1,0.0,0.00029005,11,0
1952,2,0.0,0.00017416,14,0
1954,23,0.249012,0.00059869,10,0
1955,1,0.0,0.00011493,6,0
1956,35,0.045378,0.00177206,9,0
1957,1,0.0,0.00012387,6,0
1958,3,0.666667,0.00021051,6,0
1959,24,0.177536,0.00067025,0,0
1961,22,0.160173,0.00059735,10,0
1962,1,0.0,0.00024832,9,0
1963,8,0.25,0.00026133,10,0
1964,12,0.060606,0.00059855,14,0
1965,36,0.144444,0.00095893,0,0
1966,3,0.0,0.0002403,14,0
1968,6,0.133333,0.0003474,14,0
1969,8,0.0,0.0004987,3,0
1971,10,0.111111,0.00053379,14,0
1972,3,0.0,0.00019743,14,0
1973,53,0.17852,0.00125532,0,0
1974,6,0.333333,0.00029079,14,0
1975,20,0.136842,0.00110516,3,0
1976,4,0.5,0.00037355,5,0
1977,1,0.0,0.00012562,3,0
1978,10,0.333333,0.00044931,14,0
1979,20,0.226316,0.00058686,10,0
1980,1,0.0,0.00012467,14,0
1981,3,0.0,0.00019764,9,0
1982,1,0.0,0.00052854,32,18
1983,5,0.0,0.00019136,10,0
1984,3,0.0,0.00019223,14,0
1986,13,0.089744,0.0006125,14,0
1987,1,0.0,0.00052854,12,8
1988,11,0.181818,0.00034514,0,0
1989,12,0.393939,0.00054814,14,0
1990,3,0.0,0.00024466,3,0
1991,5,0.0,0.0002789,6,0
1992,4,0.333333,0.00032366,3,0
1993,21,0.066667,0.00076411,10,0
1994,4,0.333333,0.00022021,14,0
1995,5,0.0,0.00042862,14,0
1996,2,0.0,0.0001811,3,0
1997,1,0.0,0.00010295,10,0
1998,4,0.166667,0.00022728,14,0
1999,11,0.018182,0.00051689,6,0
2000,28,0.082011,0.00085059,10,0
2001,8,0.142857,0.00039161,14,0
2003,24,0.141304,0.0012564,6,0
2004,28,0.169312,0.00082771,10,0
2005,2,1.0,0.00020283,5,0
2006,32,0.141129,0.00151382,3,0
2007,3,0.0,0.00022845,14,0
2008,13,0.166667,0.00060514,14,0
2009,5,0.0,0.00024477,9,0
2010,1,0.0,0.00014676,14,0
2011,3,0.666667,0.00027917,6,0
2013,1,0.0,0.00014919,14,0
2014,8,0.428571,0.00042629,6,0
2015,1,0.0,0.00014567,14,0
2016,31,0.101075,0.00143937,14,0
2017,3,0.333333,0.00019648,14,0
2018,73,0.157154,0.00169283,0,0
2019,4,0.166667,0.00025888,14,0
2020,53,0.150218,0.00141147,10,0
2021,31,0.124731,0.00079775,0,0
2022,2,0.0,0.00016021,0,0
2023,11,0.218182,0.0003249,10,0
2024,3,0.333333,0.00019927,6,0
2025,16,0.075,0.00077616,14,0
2027,12,0.166667,0.00038873,0,0
2028,3,1.0,0.00022355,3,0
2029,11,0.072727,0.00060881,14,0
2030,4,0.333333,0.00030905,5,0
2031,12,0.136364,0.00037982,0,0
2032,6,0.066667,0.00035727,14,0
2033,11,0.036364,0.00041105,0,0
2034,2,0.0,0.00017755,18,0
2035,1,0.0,0.00013286,14,0
2036,33,0.066288,0.00133863,14,0
2037,76,0.158246,0.00189418,10,0
2038,25,0.143333,0.00071642,0,0
2039,33,0.049242,0.00140453,0,0
2040,1,0.0,0.00012392,14,0
2041,8,0.107143,0.00045289,14,0
2042,37,0.058559,0.00167537,14,0
2043,1,0.0,0.00013011,6,0
2044,3,0.0,0.00024762,14,0
2045,2,1.0,0.00052854,23,5
2046,3,0.333333,0.00026683,3,0
2047,5,0.6,0.00031346,14,0
2048,12,0.166667,0.00052209,14,0
2051,23,0.031621,0.00112834,14,0
2052,4,0.5,0.00022578,6,0
2053,11,0.090909,0.00042738,14,0
2054,22,0.134199,0.00059798,10,0
2055,15,0.2,0.00069523,6,0
2056,8,0.035714,0.00033483,14,0
2057,1,0.0,0.00012819,14,0
2058,5,0.1,0.0002249,10,0
2059,33,0.261364,0.00081793,10,0
2060,2,1.0,0.00019163,1,0
2061,55,0.108418,0.00160128,10,0
2062,4,0.333333,0.00050941,16,0
2064,2,0.0,0.00015306,1,0
2065,4,0.0,0.00018224,10,0
2066,3,0.0,0.00023114,14,0
2067,3,0.0,0.00021405,1,0
2068,80,0.088291,0.00216787,0,0
2069,11,0.090909,0.00061674,14,0
2070,19,0.099415,0.00060029,14,0
2071,9,0.138889,0.00028632,0,0
2072,9,0.333333,0.00029152,0,0
2075,2,1.0,0.00014326,6,0
2076,4,0.166667,0.00021503,14,0
2077,16,0.175,0.00072271,14,0
2078,1,0.0,0.00011222,14,0
2079,1,0.0,0.00010486,10,0
2080,20,0.168421,0.00082777,6,0
2081,1,0.0,0.00015221,0,0
2083,3,0.333333,0.0001936,9,0
2084,6,0.0,0.00035478,0,0
2085,8,0.0,0.00043563,14,0
2086,1,0.0,0.00011728,14,0
2087,42,0.205575,0.0010091,0,0
2088,42,0.095238,0.00141728,14,0
2090,2,0.0,0.00034422,14,0
2091,10,0.244444,0.00049077,14,0
2092,2,0.0,0.00019949,14,0
2093,4,0.0,0.00028138,14,0
2094,2,0.0,0.00017157,6,0
2095,2,0.0,0.00017754,5,0
2096,1,0.0,0.00021153,14,0
2097,6,0.333333,0.00028529,6,0
2099,4,0.333333,0.00026652,3,0
2100,2,1.0,0.00036116,22,0
